2017-09-01	573.601915522
2017-09-02	558.890963934
2017-09-03	457.628948907
2017-09-04	506.608814312
2017-09-05	493.653938388
2017-09-06	553.999746289
2017-09-07	510.002836149
2017-09-08	557.406760379
2017-09-09	520.408739243
2017-09-10	416.480857353
2017-09-11	461.640462604
2017-09-12	464.11870808
2017-09-13	470.143168592
2017-09-14	460.318200413
